date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2020-08-25,W300T3NN,ST4000DM000,4000787030016,1,110,27200200,,,93,0,100,21,100,0,87,487738719,,,48,46312,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,95,10340,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46280,100,53723068448,100,189112789005,,,,,,,,,,,,,,,,,,,,
2020-08-25,Z305G852,ST4000DM000,4000787030016,1,115,95871984,,,92,0,100,8,100,0,78,69023569,,,56,38975,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,100,0,63,37,100,0,100,0,70,30,100,0,100,0,99,3906,30,30,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,38929,100,52862180800,100,237658650580,,,,,,,,,,,,,,,,,,,,
2020-08-25,Z302SYH1,ST4000DM000,4000787030016,1,117,149241504,,,92,0,100,11,100,0,87,538292234,,,51,43204,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,99,1,100,0,100,0,76,24,100,0,100,2,95,11480,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43079,100,61537131072,100,256310082961,,,,,,,,,,,,,,,,,,,,
2020-08-31,S301FDQW,ST4000DM000,4000787030016,1,114,148278472,,,92,0,100,14,84,20240,87,584734597,,,51,43341,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,238,100,0,1,201,100,0,100,0,73,27,100,0,100,0,95,11038,27,27,,,,,1,21376,1,21376,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43218,100,62852836360,100,245120791104,,,,,,,,,,,,,,,,,,,,
2020-08-31,Z302SLCM,ST4000DM000,4000787030016,1,116,115905976,,,92,0,100,9,100,40,87,635291409,,,50,44014,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,94,100,0,1,141,100,0,100,0,75,25,100,0,100,1,90,20604,25,25,,,,,100,104,100,104,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43899,100,64522416528,100,354689180342,,,,,,,,,,,,,,,,,,,,
2020-08-30,Z304JL8D,ST4000DM000,4000787030016,1,111,38055376,,,92,0,100,14,100,8,86,406074568,,,51,42938,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,1,101,100,0,100,0,78,22,100,0,100,0,97,6543,22,22,,,,,100,152,100,152,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42830,100,58193170208,100,277618313358,,,,,,,,,,,,,,,,,,,,
2020-08-24,Z302T6AP,ST4000DM000,4000787030016,1,118,190029368,,,91,0,100,16,100,0,87,4908969926,,,51,43148,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,96,4,100,0,100,0,76,24,100,0,100,1,95,11318,24,24,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43036,100,61747262448,100,587600877713,,,,,,,,,,,,,,,,,,,,
2020-08-24,S301K6QS,ST4000DM000,4000787030016,1,119,208641080,,,93,0,100,16,100,0,87,554697482,,,52,42766,100,0,,,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,3,97,6810,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42669,100,61139862232,100,323959389384,,,,,,,,,,,,,,,,,,,,
2020-08-26,Z304JMJ9,ST4000DM000,4000787030016,1,114,79308920,,,92,0,100,9,100,0,84,300826675,,,52,42839,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,97,6714,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42752,100,58319186736,100,260653858760,,,,,,,,,,,,,,,,,,,,
2020-08-20,Z305K25T,ST4000DM000,4000787030016,1,111,32124848,,,93,0,100,7,100,0,90,955002756,,,56,39365,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,75,51314,30,30,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39001,100,48546552840,100,239562941777,,,,,,,,,,,,,,,,,,,,
2020-08-21,S301GS26,ST4000DM000,4000787030016,1,99,112179665,,,91,0,100,27,79,27064,87,516577214,,,51,43362,100,0,,,100,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,100,0,1,222,100,0,100,0,70,30,100,0,100,2,94,13123,30,30,,,,,97,536,97,536,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43161,100,59909662504,100,235488462555,,,,,,,,,,,,,,,,,,,,
2020-07-17,S301GMWQ,ST4000DM000,4000787030016,1,108,20162032,,,92,0,100,13,100,16,85,336518711,,,53,41350,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,100,0,88,12,100,0,100,0,71,29,100,0,100,0,95,10998,29,29,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41271,100,57927155544,100,231990618030,,,,,,,,,,,,,,,,,,,,
2020-07-17,Z304ZLYQ,ST4000DM000,4000787030016,1,119,233484248,,,92,0,100,17,100,0,85,378251807,,,55,40209,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,2,84,32031,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39968,100,56541131136,100,253381359948,,,,,,,,,,,,,,,,,,,,
2020-07-16,Z304FGNZ,ST4000DM000,4000787030016,1,119,227211800,,,91,0,100,24,98,2200,86,448269960,,,53,41826,100,0,,,100,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,74,26,100,0,100,0,77,23,100,0,100,0,96,8288,23,23,,,,,100,32,100,32,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41724,100,58264892776,100,277635343810,,,,,,,,,,,,,,,,,,,,
2020-07-02,Z302SYQ3,ST4000DM000,4000787030016,1,117,135695912,,,91,0,100,11,100,56,86,408978439,,,53,41908,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,71,29,100,0,100,0,77,23,100,0,100,0,94,12448,23,23,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41786,100,60776287136,100,215568113143,,,,,,,,,,,,,,,,,,,,
2020-07-02,S300WFGR,ST4000DM000,4000787030016,1,116,102342960,,,97,0,100,8,100,0,82,176864261,,,51,43544,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,43,115790,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43102,100,56053561192,100,254367247316,,,,,,,,,,,,,,,,,,,,
2020-07-14,Z3052KFM,ST4000DM000,4000787030016,1,117,149856552,,,92,0,100,11,99,656,83,227287908,,,55,39436,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,1,104,100,0,100,0,76,24,100,0,100,0,97,7586,24,24,,,,,94,1008,94,1008,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39353,100,55414025264,100,229525758280,,,,,,,,,,,,,,,,,,,,
2020-07-29,S301NDVH,ST4000DM000,4000787030016,1,118,196045936,,,91,0,100,20,100,0,86,447329500,,,52,42139,100,0,,,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,96,8738,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42034,100,58627273544,100,366261856057,,,,,,,,,,,,,,,,,,,,
2020-07-29,Z305DJ1K,ST4000DM000,4000787030016,1,119,207267688,,,92,0,100,8,88,16224,90,985230655,,,56,39163,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,1,240,100,37,100,0,70,30,100,0,100,0,96,9700,30,30,,,,,60,6608,60,6608,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39071,100,52364712040,100,210665550107,,,,,,,,,,,,,,,,,,,,
2020-07-05,Z3058TJ2,ST4000DM000,4000787030016,1,115,94452536,,,93,0,100,7,100,0,82,184091225,,,55,39916,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,100,0,100,0,100,0,78,22,100,0,100,0,84,33041,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39670,100,56589601512,100,230880688658,,,,,,,,,,,,,,,,,,,,
2020-07-05,Z3054GHK,ST4000DM000,4000787030016,1,111,103798984,,,93,0,100,7,98,1896,81,131228704,,,56,39221,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,100,0,34,66,100,0,100,0,79,21,100,0,100,0,96,9428,21,21,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39132,100,55546983400,100,212567357795,,,,,,,,,,,,,,,,,,,,
2020-09-14,S301NJJH,ST4000DM000,4000787030016,1,120,1989904,,,92,0,100,14,99,600,86,428061402,,,52,42586,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,76,24,100,0,100,0,80,20,100,0,100,1,94,13650,20,20,,,,,100,96,100,96,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42442,100,58519318232,100,274425392771,,,,,,,,,,,,,,,,,,,,
2020-09-15,S301K5AR,ST4000DM000,4000787030016,1,120,239927504,,,92,0,100,10,100,40,84,260597108,,,52,42776,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,100,0,82,18,100,0,100,0,81,19,100,0,100,0,94,13183,19,19,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42674,100,58277038576,100,203871439361,,,,,,,,,,,,,,,,,,,,
2020-09-15,Z304XQJ4,ST4000DM000,4000787030016,1,114,64322232,,,91,0,100,10,100,0,82,170306503,,,54,40313,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,99,1,100,0,100,0,69,31,100,0,100,0,96,9905,31,31,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,40225,100,51925225064,100,248965531594,,,,,,,,,,,,,,,,,,,,
2020-09-01,Z305DV7X,ST4000DM000,4000787030016,1,117,129525592,,,92,0,100,10,100,0,79,89666890,,,55,39979,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,96,8930,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39900,100,53282769592,100,234328941361,,,,,,,,,,,,,,,,,,,,
2020-07-04,Z303QPXP,ST4000DM000,4000787030016,1,120,242116952,,,96,0,100,4,100,0,84,245233199,,,54,40872,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,93,14620,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,40718,100,56861924656,100,241976741985,,,,,,,,,,,,,,,,,,,,
2020-07-10,Z304JW2Y,ST4000DM000,4000787030016,1,117,142912312,,,91,0,100,14,100,0,83,202038559,,,53,41719,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,97,7873,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41607,100,55572407224,100,267288782827,,,,,,,,,,,,,,,,,,,,
2020-07-06,Z304HKB9,ST4000DM000,4000787030016,1,103,131413793,,,92,0,100,11,100,0,87,647013927,,,54,40332,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,40,60,100,0,100,0,78,22,100,0,100,0,32,137949,22,22,,,,,98,360,98,360,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39505,100,41350289032,100,326069870330,,,,,,,,,,,,,,,,,,,,
2020-09-17,Z304JW3E,ST4000DM000,4000787030016,1,118,179151576,,,93,0,100,7,100,0,87,633922935,,,52,42836,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,94,13388,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42749,100,58665674576,100,245012612396,,,,,,,,,,,,,,,,,,,,
2020-09-17,Z302SW4G,ST4000DM000,4000787030016,1,98,237935491,,,94,0,100,6,99,808,86,464870716,,,50,44022,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,100,0,75,25,100,0,100,0,69,31,100,0,100,0,93,15573,31,31,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43802,100,62731082992,100,213493494079,,,,,,,,,,,,,,,,,,,,
2020-09-03,Z304K405,ST4000DM000,4000787030016,1,113,54747248,,,91,0,100,11,100,0,86,460264535,,,51,43037,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,99,1,100,0,100,0,100,0,78,22,100,0,100,1,97,7267,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42940,100,57663806984,100,295362803095,,,,,,,,,,,,,,,,,,,,
2020-09-02,S301GNT2,ST4000DM000,4000787030016,1,118,181174328,,,92,0,100,14,100,40,82,176454251,,,53,41995,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,1,195,100,0,100,0,76,24,100,0,100,0,97,6592,24,24,,,,,85,2552,85,2552,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41939,100,53584616184,100,288342348991,,,,,,,,,,,,,,,,,,,,
2020-09-02,Z302SZPP,ST4000DM000,4000787030016,1,115,90820920,,,92,0,100,19,100,0,87,470202501,,,51,43385,100,0,,,100,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,100,0,99,1,100,0,100,0,77,23,100,0,100,2,94,12209,23,23,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43264,100,60753657848,100,227396824217,,,,,,,,,,,,,,,,,,,,
2020-09-16,Z305GW18,ST4000DM000,4000787030016,1,117,154185016,,,91,0,100,11,100,0,90,981620298,,,55,39987,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,75,50818,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39646,100,49634758208,100,218236506507,,,,,,,,,,,,,,,,,,,,
2020-07-13,S301GR31,ST4000DM000,4000787030016,1,113,55939432,,,92,0,100,13,100,160,85,382697429,,,52,42179,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9,100,0,17,83,100,0,100,0,74,26,100,0,100,0,94,13779,26,26,,,,,98,352,98,352,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42049,100,62033062216,100,201750997394,,,,,,,,,,,,,,,,,,,,
2020-07-07,S301KX66,ST4000DM000,4000787030016,1,113,50973440,,,91,0,100,12,100,0,82,195776343,,,54,41098,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,89,11,100,0,100,0,100,0,82,18,100,0,100,0,96,9371,18,18,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41017,100,59050261696,100,212401874431,,,,,,,,,,,,,,,,,,,,
2020-07-07,Z304JGMX,ST4000DM000,4000787030016,1,115,97510352,,,91,0,100,12,100,0,83,206769332,,,53,41649,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,97,7689,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41555,100,57075148224,100,245533901476,,,,,,,,,,,,,,,,,,,,
2020-10-07,S301KWX2,ST4000DM000,4000787030016,1,119,218772064,,,91,0,100,15,100,0,87,473494844,,,51,43313,100,0,,,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,98,2,100,0,100,0,100,0,73,27,100,0,100,0,96,8322,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43240,100,59862996992,100,240617563854,,,,,,,,,,,,,,,,,,,,
2020-12-02,Z304KC4M,ST4000DM000,4000787030016,1,114,69650888,,,91,0,100,25,92,10640,86,450642861,,,49,45208,100,0,,,100,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,1,256,100,2,100,0,78,22,100,0,100,0,97,6363,22,22,,,,,73,4584,73,4584,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,45113,100,57675161512,100,297508167809,,,,,,,,,,,,,,,,,,,,
2020-12-02,Z302SZLX,ST4000DM000,4000787030016,1,111,32495496,,,92,0,100,9,99,1224,88,679935689,,,48,45574,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,1,127,100,0,100,0,75,25,100,0,100,0,94,13364,25,25,,,,,98,416,98,416,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,45442,100,63034893088,100,247068800829,,,,,,,,,,,,,,,,,,,,
2020-12-02,Z302T8LD,ST4000DM000,4000787030016,1,117,165180760,,,93,0,100,7,100,0,88,672186370,,,48,46297,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,1,90,20262,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46177,100,63640712816,100,252067804617,,,,,,,,,,,,,,,,,,,,
2020-12-14,Z304JLK1,ST4000DM000,4000787030016,1,115,97246360,,,92,0,100,10,100,0,89,842699091,,,49,45453,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,94,6,100,0,100,0,100,0,81,19,100,0,100,0,97,6616,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,45356,100,62295824568,100,278703020223,,,,,,,,,,,,,,,,,,,,
2020-12-14,Z304B3JT,ST4000DM000,4000787030016,1,117,146084136,,,95,0,100,5,100,0,84,249953390,,,53,41636,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,97,3,100,0,100,0,100,0,78,22,100,0,100,1,99,3138,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41592,100,54094019344,100,284716789872,,,,,,,,,,,,,,,,,,,,
2020-10-11,S300XCX5,ST4000DM000,4000787030016,1,118,173353216,,,95,0,100,7,99,576,84,245788446,,,48,45968,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,92,8,100,0,100,0,80,20,100,0,100,0,90,20211,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,45894,100,57995758696,100,273074897211,,,,,,,,,,,,,,,,,,,,
2020-10-11,Z304JDPE,ST4000DM000,4000787030016,1,118,170663984,,,92,0,100,14,100,0,87,580144138,,,50,43983,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,98,4836,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43918,100,60166650712,100,329466117364,,,,,,,,,,,,,,,,,,,,
2020-12-15,S301GQ70,ST4000DM000,4000787030016,1,113,56423344,,,91,0,100,28,100,0,89,825840919,,,48,46142,100,0,,,100,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,100,0,81,19,100,0,100,0,73,27,100,0,100,2,94,13644,27,27,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,45930,100,62785929368,100,264763417395,,,,,,,,,,,,,,,,,,,,
